4	23	0.371000
4	6069	0.289000
5	6	0.039000
6	5	0.039000
7	8	0.063000
7	23	0.327000
8	7	0.063000
8	23	0.413000
8	25	0.354000
8	6069	0.310000
9	23	0.350000
9	25	0.233000
9	6069	0.371000
14	15	0.047000
14	1610	0.326000
14	5554	0.274000
15	14	0.047000
15	16	0.050000
15	17	0.053000
15	1610	0.264000
16	15	0.050000
16	17	0.051000
16	1610	0.227000
17	15	0.053000
17	16	0.051000
17	1610	0.238000
23	4	0.371000
23	7	0.327000
23	8	0.413000
23	9	0.350000
23	25	0.507000
23	6028	0.238000
25	8	0.354000
25	9	0.233000
25	23	0.507000
25	6028	0.232000
35	220	0.016000
35	442	0.084000
35	997	0.025000
35	1616	0.037000
35	1785	0.016000
35	2713	0.088000
35	3128	0.024000
35	3372	0.036000
35	3858	0.013000
35	4293	0.041000
35	5101	0.025000
35	6001	0.084000
41	2195	0.078000
41	2763	0.106000
41	3458	0.153000
41	3892	0.156000
41	4485	0.156000
44	5359	0.046000
48	339	0.171000
48	383	0.164000
48	524	0.146000
48	1993	0.102000
48	2175	0.158000
48	3010	0.143000
48	3362	0.170000
48	5798	0.147000
50	2109	0.232000
65	5749	0.210000
66	1086	0.230000
66	1620	0.288000
66	5338	0.135000
67	1833	0.260000
67	2462	0.031000
69	5844	0.019000
76	1038	0.359000
85	4061	0.028000
91	92	0.029000
92	91	0.029000
92	1015	0.040000
93	5872	0.015000
124	4441	0.130000
131	2875	0.014000
136	137	0.303000
136	2878	0.015000
136	4359	0.016000
136	4457	0.019000
137	136	0.303000
137	2878	0.015000
137	4359	0.015000
137	4457	0.016000
153	3833	0.206000
156	432	0.024000
156	1515	0.054000
156	2320	0.030000
156	2332	0.130000
156	4018	0.040000
156	6240	0.051000
163	479	0.073000
163	1618	0.079000
163	1833	0.202000
163	2213	0.095000
163	4191	0.086000
163	6204	0.087000
167	349	0.014000
167	1413	0.457000
167	3972	0.252000
167	5196	0.202000
167	5368	0.226000
167	5440	0.203000
167	6201	0.212000
179	1636	0.301000
179	2511	0.216000
179	5177	0.300000
180	3430	0.017000
183	1114	0.216000
183	1679	0.120000
183	1776	0.078000
183	2005	0.242000
183	2554	0.272000
183	3766	0.201000
184	285	0.034000
184	4151	0.098000
184	5560	0.096000
184	5682	0.100000
187	2671	0.164000
187	4076	0.099000
187	6387	0.240000
199	910	0.221000
199	4035	0.288000
211	1781	0.015000
211	2601	0.024000
211	3685	0.049000
211	5378	0.058000
213	758	0.214000
213	4701	0.117000
213	5023	0.177000
217	454	0.210000
217	866	0.256000
217	976	0.203000
217	1068	0.212000
217	1784	0.014000
217	1857	0.257000
217	1901	0.231000
217	2082	0.211000
217	2088	0.283000
217	2801	0.251000
217	2986	0.369000
217	3106	0.229000
217	3208	0.225000
217	3677	0.299000
