4	17	0.003000
4	23	0.449000
4	25	0.761000
7	23	0.001000
8	23	0.099000
8	25	0.140000
9	23	0.177000
9	25	0.258000
14	5554	0.569000
15	5554	0.064000
16	5554	0.063000
17	4	0.003000
17	5554	0.094000
23	4	0.449000
23	7	0.001000
23	8	0.099000
23	9	0.177000
25	4	0.761000
25	8	0.140000
25	9	0.258000
34	996	0.588000
35	5331	0.001000
35	5493	0.004000
35	6151	0.001000
36	4862	0.158000
41	2289	0.013000
41	2438	0.023000
41	2546	0.004000
41	4763	0.167000
41	5743	0.052000
44	159	0.010000
44	6075	0.282000
45	3437	0.590000
48	3082	0.015000
50	2109	0.156000
50	3363	0.018000
59	1343	0.001000
59	2109	0.001000
59	3022	0.015000
59	4346	0.002000
59	4967	0.006000
60	5666	0.319000
70	1826	0.251000
70	3578	0.001000
80	4736	0.001000
80	4850	0.001000
85	4781	0.002000
85	4860	0.002000
85	5094	0.001000
85	5402	0.003000
91	878	0.002000
91	3008	0.002000
91	3163	0.003000
92	878	0.001000
94	1099	0.011000
112	2247	0.285000
112	2475	0.711000
125	4116	0.357000
127	1099	0.013000
127	1835	0.025000
127	2040	0.013000
127	3329	0.005000
136	137	0.781000
136	4772	0.066000
137	136	0.781000
137	4772	0.052000
139	140	0.014000
139	271	0.108000
139	272	0.001000
139	1252	0.014000
139	4143	0.005000
139	4916	0.108000
139	4917	0.001000
140	139	0.014000
140	271	0.018000
140	1251	0.014000
140	4916	0.018000
151	423	0.187000
156	376	0.002000
156	5705	0.003000
159	44	0.010000
159	5359	0.009000
161	1944	0.192000
161	4642	0.230000
161	5228	0.200000
163	1294	0.004000
163	3218	0.259000
164	4512	0.343000
164	4826	0.325000
166	2394	0.176000
166	4686	0.350000
167	2207	0.339000
173	4054	0.062000
174	425	0.590000
174	1525	0.900000
178	6118	0.001000
198	3698	0.006000
200	5501	0.015000
206	3022	0.001000
206	4967	0.002000
207	737	0.002000
207	2500	0.002000
207	2545	0.011000
207	3947	0.002000
220	3670	0.002000
220	6101	0.001000
220	6151	0.001000
238	3334	0.351000
238	4782	0.162000
245	768	0.102000
259	260	0.008000
259	2881	0.008000
260	259	0.008000
260	2641	0.022000
260	2880	0.013000
260	4390	0.037000
260	6397	0.008000
264	2592	0.002000
268	495	0.001000
268	2074	0.001000
268	2269	0.024000
268	2296	0.008000
268	4048	0.004000
271	139	0.108000
271	140	0.018000
271	272	0.001000
271	1251	0.109000
271	1252	0.018000
271	4917	0.001000
271	5326	0.015000
272	139	0.001000
272	271	0.001000
272	1251	0.001000
272	3701	0.021000
272	4916	0.001000
273	3337	0.038000
273	3493	0.166000
278	5985	0.008000
284	2471	0.325000
292	4891	0.007000
292	6048	0.002000
293	1764	0.159000
293	5320	0.178000
298	5092	0.673000
301	1150	0.012000
301	1498	0.003000
301	5317	0.010000
305	4888	0.001000
305	5464	0.276000
309	500	0.006000
309	1737	0.379000
309	2296	0.001000
309	4701	0.004000
319	1467	0.214000
330	977	0.002000
335	2059	0.386000
338	5094	0.001000
347	3713	0.001000
349	2207	0.339000
356	1198	0.033000
356	4471	0.174000
356	4617	0.012000
371	2000	0.004000
376	156	0.002000
376	432	0.002000
376	554	0.001000
376	865	0.007000
376	872	0.003000
376	1410	0.005000
376	1515	0.002000
376	1556	0.002000
376	1966	0.008000
376	2170	0.002000
376	2320	0.001000
376	3670	0.004000
376	4018	0.002000
376	5024	0.002000
376	5326	0.001000
376	5331	0.004000
376	5550	0.001000
376	5924	0.003000
376	6037	0.001000
376	6101	0.005000
376	6107	0.008000
379	5207	0.165000
384	3091	0.006000
384	4781	0.006000
386	2482	0.126000
386	3146	0.125000
386	3218	0.098000
386	3335	0.123000
387	3493	0.831000
388	3064	0.024000
394	2191	0.001000
394	3698	0.001000
401	3022	0.008000
401	4967	0.008000
401	5691	0.007000
407	6109	0.530000
414	3307	0.001000
415	1622	0.150000
415	5944	0.359000
417	843	0.001000
417	2367	0.003000
417	3477	0.004000
417	3948	0.003000
417	4040	0.003000
418	2652	0.467000
421	624	0.007000
421	1553	0.007000
421	2008	0.020000
421	2266	0.022000
421	4873	0.002000
423	151	0.187000
425	174	0.590000
425	5383	0.001000
425	6248	0.793000
427	717	0.003000
427	3424	0.002000
431	2928	0.001000
431	3008	0.001000
432	376	0.002000
432	738	0.002000
432	770	0.003000
432	2523	0.016000
432	2918	0.002000
432	3695	0.004000
432	3698	0.009000
432	4626	0.004000
432	4663	0.035000
432	4695	0.004000
432	5515	0.003000
432	5705	0.003000
432	5749	0.001000
443	2603	0.279000
448	865	0.004000
448	1298	0.047000
448	1789	0.002000
448	2112	0.004000
448	3512	0.005000
448	3870	0.003000
448	4121	0.013000
448	5201	0.004000
448	5705	0.005000
448	5764	0.002000
449	2712	0.009000
455	4587	0.007000
470	5142	0.003000
471	4276	0.003000
474	4121	0.002000
479	1294	0.006000
490	3797	0.061000
