2060	2
2060	1
2060	6
1491	1
1491	5
1955	1
3435	2
3435	1
3007	1
2882	2
2882	1
1117	3
1117	2
1117	1
1117	6
2610	3
2610	2
2610	1
2610	5
2610	7
2610	13
2610	12
2610	10
2610	11
4184	3
4184	2
4184	1
4184	5
4184	7
4184	13
4184	12
4184	10
4184	11
670	3
670	2
670	1
670	5
670	7
670	13
670	12
670	10
670	11
3215	3
3215	2
3215	1
3215	5
3215	7
3215	13
3215	11
2633	1
2271	2
2271	1
2271	6
3945	2
3945	1
4034	2
4034	1
3683	1
3780	1
3780	7
4388	1
4388	10
1645	1
822	1
822	5
3680	1
1863	1
1863	6
1725	1
2643	1
4107	2
4107	1
4054	1
2418	1
2418	5
2418	6
2528	1
2528	6
2081	1
287	1
287	14
287	6
2662	2
2662	1
469	2
469	1
1664	1
3533	1
833	1
833	6
3604	1
924	2
3700	2
1187	2
1187	6
898	2
898	6
908	2
908	6
908	10
1914	2
1914	6
3923	2
2777	2
3848	2
3848	6
133	3
133	5
1620	14
1620	6
3112	2
3036	5
3036	4
3087	15
3087	4
1095	6
1095	4
2853	3
2853	2
2853	1
2853	12
2853	10
2922	2
2922	6
3642	2
3642	6
2947	2
2947	6
4372	2
4372	6
1309	1
1309	6
2335	1
2335	6
2369	2
2369	1
181	1
4257	1
2307	3
2307	2
2307	1
2307	13
2146	2
2146	1
1209	1
1209	6
4165	5
4165	4
4165	10
3679	5
3679	4
3911	2
3911	6
1145	2
3059	2
3196	2
291	2
72	2
2642	1
2642	6
87	4
87	12
1852	1
1852	6
1852	10
764	1
764	6
462	1
2240	1
2240	6
372	1
699	3
699	9
699	5
699	15
1731	3
1731	9
1731	2
1731	1
1731	14
1731	5
1731	7
1731	13
1731	12
1731	11
4214	2
4214	5
4214	15
4214	4
2160	2
2160	5
2160	6
2160	10
3597	2
3597	1
3597	5
3597	10
3771	2
3771	1
3771	5
3353	2
3353	1
3353	5
3353	10
1978	3
1978	2
1978	1
1978	6
885	3
885	2
885	1
885	6
2354	2
2354	1
2354	5
2354	10
4149	2
1273	2
1273	1
2590	2
2590	1
3982	2
3982	15
3338	5
3338	4
2013	5
2013	6
2013	4
2013	7
2454	8
3556	3
3556	2
3556	5
3556	4
3556	8
3556	10
386	14
386	6
386	13
386	17
4231	14
4231	6
975	1
975	14
975	6
3967	1
3967	14
3967	5
3967	6
4402	1
2494	1
4404	2
4404	1
4191	2
4191	14
1401	1
1401	14
3750	14
3086	14
3156	1
3576	1
3576	6
3594	1
3594	14
1761	14
617	1
617	14
617	6
3024	1
3024	14
3024	6
162	2
162	14
162	5
1263	14
1263	6
2595	14
3302	14
1845	1
1845	14
1639	14
511	14
2468	1
2468	14
2468	6
3171	1
266	1
266	14
4274	2
4274	14
4274	10
3440	1
3411	1
3411	14
1823	1
1823	14
3511	1
3511	6
2212	14
739	1
739	14
739	6
739	7
445	1
1665	14
2663	14
2663	10
1430	3
1430	6
1430	7
1430	13
500	3
500	2
500	1
500	15
500	7
500	13
2966	3
2966	2
2966	15
2966	7
2966	13
1013	5
1013	4
2379	3
2379	9
190	5
190	4
571	5
571	11
860	3
860	5
860	7
860	10
2830	1
2830	6
3770	3
3770	2
4312	3
4312	2
4312	14
4312	6
4312	4
368	2
368	6
368	15
2	11
2894	5
2894	4
2894	10
3006	5
3006	4
3006	10
176	3
176	9
621	6
621	4
621	8
621	13
621	10
1329	1
1329	6
805	1
805	5
805	6
805	15
805	8
805	13
1230	2
1230	5
1230	4
1230	7
1230	10
3202	2
3202	5
3202	4
3202	7
3202	10
3340	1
3340	15
3340	4
4306	11
1736	9
1736	1
540	9
1864	1
1053	1
1974	1
3811	1
1335	2
1335	1
4190	1
426	1
1649	1
1017	1
3347	1
3347	6
4354	1
4018	2
1463	17
1463	10
2287	1
2287	14
4028	3
4028	2
4028	5
4028	6
4028	4
4028	7
4028	17
4028	10
2802	2
2802	17
2802	10
3438	5
1779	2
1779	5
1779	6
1779	10
2937	8
2937	12
2937	10
2937	11
2289	2
2289	6
2289	4
2289	8
2289	13
2289	12
2289	10
2289	11
4305	1
4305	14
4305	4
153	14
153	4
153	10
178	2
178	1
178	5
178	6
1583	3
1583	1
1583	14
1583	5
1583	6
1299	3
1299	1
1299	5
1299	10
4021	3
4021	5
4021	6
4241	8
4241	7
4286	3
4286	1
1306	3
1306	10
1043	6
1043	7
1043	10
1358	5
1358	4
249	3
249	2
249	6
249	7
249	11
1904	2
1904	6
1786	2
2166	5
2166	6
3451	1
3451	5
2310	2
2310	10
2310	11
3391	2
3391	5
1950	1
1950	5
1950	6
1950	4
4124	12
4124	10
4124	11
705	1
705	6
1598	1
1598	6
2389	2
2389	1
2389	6
1483	2
1483	1
1483	6
2920	1
2920	6
834	1
834	6
600	1
600	6
3701	2
3701	1
3701	6
2770	2
2770	1
2770	6
2770	11
687	1
687	6
4133	1
4133	6
3491	1
3491	6
2974	1
2974	6
4178	1
4178	14
4178	5
4229	3
4229	6
4229	4
408	3
408	4
2064	14
4301	1
4301	14
1318	1
1318	14
1318	6
1318	4
1249	3
1249	1
1249	14
3264	2
3264	14
1148	14
276	5
276	6
1172	14
2861	14
1142	1
1142	14
1142	6
1142	4
3403	14
1891	14
2440	1
2440	14
2440	6
2508	9
2508	2
2508	6
2508	8
2508	12
2508	11
3670	5
3670	10
239	1
239	6
2867	1
2867	6
1679	1
1679	7
6	1
3309	14
4161	1
4161	14
4161	6
2230	14
2230	10
3637	1
3637	6
766	14
2427	2
2427	14
2427	11
1537	1
1537	6
1537	4
912	4
1089	3
1089	2
1089	1
1089	6
1396	1
1900	5
188	2
188	5
188	10
1101	1
1669	3
1669	2
1669	5
1669	8
1669	11
758	1
758	4
3120	3
3120	2
3120	5
3120	8
3120	10
3120	11
1265	3
1265	9
1265	2
1265	5
4167	3
4167	2
4167	5
4167	8
4167	11
904	3
904	2
904	5
904	8
904	11
3230	2
3230	6
3230	7
3230	12
3230	10
3230	11
1054	1
2866	1
2866	5
813	3
813	2
813	1
813	11
1895	3
1895	1
1895	6
2216	2
2216	1
2216	14
1682	14
3942	1
3942	6
1512	1
837	1
837	5
798	1
798	5
560	1
501	1
501	14
257	5
257	6
257	4
3959	1
3959	14
2142	14
871	1
871	14
871	6
871	4
195	14
3602	1
3602	6
1711	2
1711	10
1041	2
1041	14
1041	11
3082	3
3082	2
3082	5
3082	6
3082	4
3082	12
2813	1
2813	14
1734	2
1734	1
1794	14
1794	10
1399	1
1399	5
1399	6
1399	4
3755	1
3755	6
3983	3
3983	2
3983	1
2501	3
2501	1
3820	3
3820	1
4170	3
4170	2
4170	1
4170	14
950	3
950	1
2022	3
2022	1
1323	3
1323	1
1400	3
1400	1
1400	10
4168	3
2203	2
2203	1
2203	7
3352	3
3352	1
2545	1
2545	6
1999	1
1999	6
1999	10
2284	1
2284	6
3803	1
3803	6
3746	1
3746	6
535	1
535	6
2928	1
2928	6
1274	1
1274	6
1274	10
4403	1
4403	6
3383	1
3383	6
4159	1
4159	6
1741	3
412	1
412	6
2401	10
1395	1
1395	6
2705	1
2705	6
3828	1
3828	6
3828	7
119	1
119	6
119	7
2174	1
2174	6
1963	1
1963	6
347	1
347	14
347	10
465	14
2317	2
2317	1
569	1
