1891	43
1891	45
1891	40
1891	51
1378	40
1378	130
1800	40
3144	33
3144	31
3144	29
3144	40
2760	40
2642	29
2642	43
2642	40
1039	29
1039	40
1039	128
2394	43
2394	38
2394	39
2394	147
2394	100
2394	44
2394	26
3819	43
3819	38
3819	39
3819	147
3819	100
3819	44
3819	26
626	43
626	38
626	39
626	147
626	100
626	44
626	26
2942	43
2942	38
2942	39
2942	147
2942	100
2942	44
2942	26
2413	65
2083	33
2083	43
2083	46
2083	65
3603	43
3603	65
3686	33
3686	43
3686	65
3370	65
3458	65
4008	65
1520	65
761	65
3367	65
1713	65
1713	128
1592	40
1592	65
2423	65
3754	43
3754	65
3704	65
2216	65
2216	52
2316	65
2316	52
1911	65
269	65
269	128
2438	43
2438	65
435	65
1537	65
3236	65
772	65
772	52
3302	65
859	45
3386	43
3386	45
1100	45
1100	51
835	43
835	45
843	45
843	58
1761	45
3582	43
3582	45
2546	45
3515	45
124	36
124	148
1499	128
2851	33
2851	29
2851	43
2787	139
2787	96
2828	2
2828	98
1019	52
2615	102
2615	118
2615	43
2615	105
2615	18
2681	33
2681	51
3337	33
3337	51
2703	33
2703	51
3994	33
3994	51
1209	40
1209	51
2142	40
2142	51
2174	31
2174	29
2174	40
168	40
3890	40
2115	87
2115	144
2115	29
2115	43
2115	40
2115	153
1966	29
1966	40
1118	40
1118	51
3803	139
3803	101
3366	139
3366	101
3572	31
3572	51
1062	31
2806	31
2806	42
2924	31
273	31
273	42
68	31
68	42
2422	105
2422	52
83	98
1703	105
1703	128
707	105
707	18
707	52
428	105
428	18
2054	105
2054	52
348	105
652	87
652	147
652	1
1598	144
1598	43
1598	41
1598	40
1598	105
1598	147
1598	93
1598	154
1598	26
3848	43
3848	45
3848	1
3848	139
1980	29
1980	122
1980	51
1980	58
3295	29
3295	40
3295	122
3295	58
3450	29
3450	40
3450	122
3068	29
3068	43
3068	40
3068	122
3068	58
1821	29
1821	40
1821	128
822	29
822	40
822	105
822	128
2161	29
2161	40
2161	122
2161	58
3790	29
1176	29
1176	40
2375	32
2375	29
2375	40
3638	29
3638	1
3054	139
3054	101
1850	51
1850	139
1850	101
2247	60
3258	36
3258	43
3258	139
3258	71
3258	60
3258	62
3258	13
361	17
361	52
361	153
361	89
3864	17
3864	52
905	105
905	17
905	128
3623	105
3623	17
3623	128
4020	105
2282	105
4022	29
4022	105
3826	43
1294	105
1294	17
2888	105
3276	105
3276	52
3292	105
577	105
577	17
577	52
2777	105
2777	17
2777	52
152	43
152	17
1167	17
1167	52
3769	17
3020	17
1697	105
1697	65
1697	17
1515	17
475	17
2258	105
2258	52
2902	105
248	105
3905	43
3905	58
3148	105
3121	105
3121	17
1676	105
3215	105
3215	52
2028	149
686	105
686	17
686	51
686	52
413	105
413	65
2439	17
1321	10
1321	99
1321	153
464	87
464	10
464	43
464	40
464	1
464	99
464	153
2721	87
2721	10
2721	43
2721	1
2721	55
943	139
2182	136
177	139
177	85
533	26
799	99
2594	64
3449	115
3449	31
3941	32
3941	128
3941	85
345	43
345	134
345	1
1	26
2653	98
2653	74
2759	94
163	24
163	144
163	110
581	138
581	88
581	133
1229	38
1229	51
744	40
744	130
744	1
744	3
744	60
744	153
1135	33
1135	43
1135	67
1135	97
1135	78
2930	33
2930	43
2930	67
2930	97
2930	78
3056	38
3056	40
3056	2
3056	139
3935	26
1603	56
1603	65
504	56
1714	105
1714	64
981	105
981	64
1819	105
1819	64
3482	105
3482	64
1234	33
1234	105
1234	64
3825	105
3825	64
398	105
398	64
1524	105
1524	64
947	105
3063	65
3063	128
3979	65
3671	31
1352	89
2096	40
3680	43
3680	128
3680	96
3680	95
3680	89
2567	43
2567	45
2567	89
3147	125
1640	29
1640	125
1640	143
1640	130
1640	128
1640	58
2694	60
2694	26
2098	43
2098	69
2098	71
2098	60
2098	153
2098	21
2098	26
3934	105
3934	85
143	85
165	33
165	105
1465	105
1465	17
1465	128
1199	120
1199	40
1199	143
1199	58
3674	128
3874	62
3874	97
3874	99
3874	92
3916	144
3916	40
1206	102
1206	27
972	51
972	100
972	58
1255	98
1255	74
233	31
233	51
233	100
233	26
1751	45
1646	45
1985	150
3159	40
3159	122
2118	43
2118	41
2118	26
3103	43
3103	150
3103	130
1795	65
1795	130
1795	139
3768	26
3841	105
3841	52
1479	105
1479	52
2190	33
2190	38
2190	51
1371	43
1371	105
1371	52
2679	105
2679	52
773	105
773	52
561	105
561	52
3387	43
3387	41
3387	105
3387	52
2541	42
2541	105
2541	52
2541	26
641	105
641	52
3776	105
3776	52
3197	105
3197	52
2729	105
2729	52
3814	105
3814	17
3862	128
3862	68
3862	113
3862	94
381	34
381	98
381	74
1894	151
3930	40
3930	105
3930	18
1218	52
1218	48
1154	115
1154	105
1154	65
2985	42
1059	19
1059	52
1059	48
1739	149
2236	105
2236	17
2236	128
2296	43
2296	51
2296	60
2296	26
3359	122
3359	13
223	105
223	18
223	52
2627	105
2627	18
2627	52
1548	105
1548	99
5	105
5	18
3027	149
3800	105
3800	17
3800	128
2045	17
3332	105
3332	52
709	149
2223	43
2223	149
2223	26
1422	105
1422	128
1422	48
1422	85
847	48
1013	115
1013	32
1013	33
1013	43
1013	45
1013	105
1013	64
1013	51
1289	105
1748	122
175	43
175	122
1025	19
1540	43
1540	147
1540	60
1540	26
701	105
701	85
2858	43
2858	147
2858	60
2858	13
2858	26
1169	43
1169	41
1169	147
3804	43
3804	147
3804	60
3804	26
840	43
840	147
840	60
840	26
2956	43
2956	52
2956	26
982	105
982	65
2626	65
752	115
752	31
752	43
752	105
752	65
752	26
1743	115
1743	105
1743	65
1743	52
2032	33
2032	31
2032	45
2032	65
1551	17
1551	149
3600	105
3600	65
3600	52
1398	65
776	65
737	65
524	65
465	105
465	18
465	17
241	52
3616	65
3616	149
1962	149
809	65
809	52
809	48
182	17
3300	38
3300	39
3300	40
3300	51
970	43
970	149
970	26
2824	43
2824	130
2824	128
2824	139
2824	98
2824	116
2578	149
1601	32
1601	33
1601	31
1601	29
1601	53
1601	45
1601	40
1653	152
1292	105
1292	65
1292	52
1292	48
1292	85
3436	40
3436	105
3436	18
3436	52
3639	115
3639	43
3639	105
2289	115
2289	105
3491	115
3491	105
3807	115
3807	31
3807	105
881	115
881	105
1858	115
1858	105
1223	115
1223	105
1293	115
1293	105
3805	115
2019	31
2019	105
2019	100
3067	115
3067	105
3697	38
3697	39
3697	51
1837	38
1837	51
2094	38
2094	39
2094	51
3475	38
3475	39
3475	51
3427	38
3427	39
3427	51
499	38
499	39
499	51
2686	38
2686	39
2686	51
1177	38
1177	39
1177	51
4021	39
4021	40
4021	51
3096	38
3096	39
3096	51
3799	38
3799	39
3799	51
1606	144
385	38
385	39
385	51
2201	11
1288	38
1288	39
1288	40
1288	51
2476	38
2476	51
3497	40
3497	51
110	40
110	51
1992	38
1992	51
1808	38
1808	51
324	38
431	17
2125	43
2125	65
531	65
531	52
46	105
3041	31
3041	40
3041	48
1172	65
1172	128
1172	48
1725	31
1725	40
1725	48
1725	101
3301	31
3301	40
3301	48
3193	31
3193	40
3193	48
1820	48
3756	32
3756	29
3756	43
3756	41
3756	40
3756	128
1361	85
3722	29
3722	40
876	29
876	40
99	29
99	43
99	58
550	43
550	40
550	51
200	29
200	58
1402	29
3896	29
3896	43
3896	40
2082	29
2082	43
2082	40
109	29
109	38
109	40
1737	29
1737	43
1737	40
1737	58
3925	40
300	40
3587	40
3967	141
3967	144
3967	40
3967	153
3967	26
1027	40
304	40
1260	40
3078	144
3078	40
3078	153
3078	26
3246	40
3246	64
3246	65
3246	52
2726	38
2726	39
2726	40
3406	38
3406	39
3406	40
2123	144
2123	38
2123	39
2123	40
2336	65
2336	52
2861	65
2861	52
1754	65
1754	52
2449	65
2449	52
2609	65
2609	52
1959	65
1959	52
3903	65
3903	52
929	31
929	40
3898	17
2306	17
2804	17
3028	52
2310	43
2310	13
2046	29
2046	43
2046	58
2046	26
1009	43
1607	105
1607	52
3548	9
3548	130
977	9
977	130
436	9
436	130
666	43
666	9
666	130
1890	64
1890	9
1890	130
1969	130
2321	130
1189	130
3876	130
485	130
1663	31
1663	43
1663	9
1663	130
1663	128
3404	9
3404	130
3404	128
987	9
987	130
987	128
3661	43
