402	417	0.001000
402	470	0.001000
402	476	0.001000
402	550	0.001000
402	583	0.004000
402	584	0.001000
684	699	0.420000
586	880	0.003000
586	77	0.019000
3677	3696	0.001000
3677	3726	0.001000
3922	3941	0.185000
1267	4079	0.075000
1267	4082	0.030000
1477	4095	0.002000
1477	4096	0.002000
1477	524	0.002000
3085	4408	0.241000
403	563	0.001000
5687	5689	0.279000
5687	5367	0.333000
5750	4300	0.203000
765	6627	0.011000
765	1703	0.008000
765	6724	0.001000
765	206	0.014000
765	6804	0.009000
6828	2081	0.287000
2836	7119	0.001000
2836	4057	0.001000
8291	8300	0.009000
8335	8336	0.042000
5807	1660	0.001000
8566	7119	0.001000
8566	3331	0.159000
8885	3229	0.026000
8885	3273	0.014000
8885	3328	0.033000
8885	3346	0.011000
8885	3440	0.016000
8885	3496	0.004000
8885	3613	0.117000
8819	1851	0.042000
8819	8067	0.001000
8819	9005	0.001000
8819	9008	0.001000
8819	7566	0.001000
8819	9016	0.006000
8819	9018	0.002000
8819	9022	0.002000
8819	3952	0.007000
8819	8861	0.001000
8819	9034	0.002000
9054	1651	0.172000
3091	477	0.002000
3091	3366	0.037000
3091	5655	0.003000
3091	577	0.008000
329	9601	0.005000
329	5087	0.004000
329	5876	0.002000
329	110	0.004000
329	5230	0.005000
9723	9724	0.002000
9723	9725	0.001000
9723	3499	0.171000
10243	5155	0.002000
1837	4095	0.001000
1837	4096	0.001000
1837	524	0.001000
3096	3262	0.001000
1211	1212	0.068000
1211	888	0.241000
1211	6100	0.118000
1211	3423	0.036000
1211	10101	0.011000
1211	10760	0.154000
6592	7422	0.013000
6592	7458	0.003000
6592	7477	0.006000
6592	7328	0.003000
7576	2008	0.633000
7576	2353	0.292000
7576	9993	0.899000
3679	3573	0.106000
3680	3573	0.111000
5301	11431	0.206000
3097	231	0.436000
7	4980	0.325000
219	272	0.171000
219	3475	0.146000
219	9634	0.227000
11716	3300	0.349000
9000	3952	0.001000
1565	7339	0.004000
3103	6531	0.187000
8066	8087	0.004000
409	416	0.006000
409	417	0.002000
409	12493	0.001000
409	470	0.003000
409	476	0.002000
409	2310	0.001000
409	550	0.004000
409	584	0.003000
4566	4869	0.001000
1072	4869	0.001000
5067	4259	0.012000
5067	5093	0.012000
5067	252	0.001000
5067	5049	0.006000
7711	6628	0.001000
7711	7725	0.001000
221	12605	0.341000
12605	221	0.341000
1847	2301	0.009000
3105	2861	0.730000
6903	8067	0.004000
6903	9008	0.004000
6903	12061	0.003000
6903	8861	0.006000
5073	4095	0.001000
5073	4096	0.001000
5073	7615	0.008000
5073	273	0.002000
5073	524	0.001000
5073	6965	0.011000
5073	849	0.009000
5073	8726	0.005000
5073	2612	0.001000
8222	6628	0.001000
8222	7725	0.001000
3963	10315	0.001000
4252	9518	0.441000
4252	9532	0.476000
8921	3005	0.116000
1851	8819	0.042000
1851	9005	0.091000
1851	3235	0.002000
1851	6094	0.007000
1851	8636	0.011000
1851	5587	0.002000
1851	5601	0.002000
1851	6742	0.003000
1851	5640	0.002000
1851	5653	0.001000
1851	8675	0.007000
1851	8655	0.009000
1851	9034	0.011000
1851	6808	0.007000
10437	12633	0.001000
2770	9210	0.001000
5505	10400	0.229000
5507	2729	0.001000
5509	713	0.023000
13158	13159	0.010000
13158	10105	0.071000
2861	3105	0.730000
2861	282	0.339000
2861	8776	0.226000
2861	5361	0.004000
2933	6279	0.005000
2933	4145	0.004000
4254	300	0.013000
3018	3239	0.009000
3018	2124	0.009000
3018	4345	0.009000
4731	2875	0.119000
3109	3262	0.001000
3109	3420	0.001000
4703	1212	0.020000
4703	888	0.069000
4703	6100	0.082000
4703	3423	0.006000
4703	10101	0.002000
4703	10760	0.143000
1273	3302	0.004000
1273	2441	0.025000
1273	563	0.003000
1273	5681	0.003000
592	77	0.108000
411	1884	0.238000
2864	1213	0.005000
2864	3359	0.235000
2864	8049	0.006000
2864	4213	0.012000
10173	1675	0.004000
8067	8819	0.001000
8067	6903	0.004000
13471	3373	0.001000
10350	10712	0.002000
593	77	0.115000
4256	13712	0.176000
13772	13775	0.001000
413	433	0.010000
413	818	0.027000
413	184	0.023000
413	191	0.011000
8223	80	0.012000
3019	3261	0.098000
3019	3520	0.022000
3019	568	0.031000
3019	3657	0.083000
594	77	0.079000
594	6678	0.001000
594	6705	0.002000
4979	2334	0.009000
7092	2904	0.072000
7092	7139	0.005000
7092	7140	0.001000
7092	7818	0.005000
7092	13938	0.178000
7092	13106	0.002000
1857	1487	0.001000
1857	4102	0.002000
7783	888	0.001000
7783	3423	0.011000
7783	10101	0.007000
9441	2135	0.280000
9441	4335	0.257000
416	409	0.006000
416	4397	0.039000
416	1537	0.040000
416	563	0.046000
595	77	0.149000
595	6678	0.002000
595	6705	0.004000
1387	13576	0.010000
4980	7	0.325000
20	11769	0.181000
1275	9161	0.015000
6599	8939	0.017000
773	4121	0.002000
773	14115	0.002000
773	4132	0.002000
773	4139	0.002000
773	6296	0.002000
596	880	0.001000
596	77	0.013000
417	402	0.001000
417	409	0.002000
417	482	0.020000
417	4397	0.026000
417	1537	0.064000
417	563	0.029000
4034	6756	0.001000
4090	5127	0.416000
3119	5920	0.278000
1862	1799	0.001000
4259	5067	0.012000
