402	412	0.085000
402	516	0.076000
402	178	0.099000
402	558	0.085000
402	564	0.128000
402	575	0.092000
684	685	0.176000
684	687	0.112000
684	690	0.156000
684	691	0.196000
684	692	0.168000
684	693	0.195000
684	694	0.182000
684	122	0.082000
684	695	0.472000
684	696	0.176000
684	698	0.176000
684	700	0.192000
684	701	0.156000
684	702	0.320000
684	703	0.196000
684	705	0.168000
684	706	0.196000
684	707	0.196000
684	708	0.196000
709	246	0.149000
709	255	0.149000
709	275	0.127000
709	717	0.065000
764	765	0.093000
764	771	0.068000
764	829	0.065000
764	851	0.112000
1266	437	0.120000
1266	1367	0.080000
1818	1921	0.117000
1818	2023	0.068000
1818	691	0.086000
1818	2171	0.086000
1818	2534	0.073000
2932	2934	0.156000
2932	892	0.192000
2932	2936	0.272000
2932	2204	0.155000
2932	2937	0.220000
2932	2938	0.156000
2932	2940	0.180000
2932	2942	0.298000
2932	564	0.197000
2932	2944	0.152000
2932	2945	0.266000
2972	2974	0.094000
2972	2978	0.191000
2972	75	0.321000
2972	2981	0.155000
2972	2982	0.155000
2972	2181	0.230000
2972	2879	0.164000
2972	2988	0.155000
2972	694	0.204000
2972	695	0.256000
2972	2989	0.155000
2972	286	0.202000
2972	2995	0.155000
2972	2997	0.204000
2972	2998	0.164000
2972	300	0.164000
2972	2999	0.191000
2972	2513	0.230000
2972	3004	0.094000
2972	3005	0.200000
2972	3009	0.155000
2972	2603	0.174000
2972	2944	0.176000
2972	206	0.193000
2972	3012	0.205000
3013	3015	0.159000
3013	3018	0.127000
3013	3019	0.200000
3013	1871	0.079000
3013	866	0.200000
3013	2000	0.079000
3013	3034	0.168000
3013	3037	0.159000
3013	3038	0.154000
3013	3039	0.159000
3013	3040	0.159000
3013	107	0.127000
3013	3042	0.172000
3013	3044	0.159000
3013	3048	0.168000
3013	3049	0.154000
3013	2307	0.302000
3013	3061	0.192000
3013	3062	0.172000
3013	3065	0.154000
3013	577	0.420000
3013	3076	0.200000
3013	3078	0.200000
967	3089	0.222000
967	3091	0.188000
967	3092	0.188000
967	1835	0.077000
967	3095	0.188000
967	3096	0.300000
967	1848	0.264000
967	3106	0.178000
967	3108	0.102000
967	3109	0.188000
967	3110	0.124000
967	3111	0.188000
967	412	0.099000
967	1857	0.168000
967	3121	0.188000
967	3122	0.188000
967	3131	0.317000
967	3132	0.188000
967	3138	0.188000
967	3139	0.086000
967	3143	0.188000
967	3024	0.064000
967	3162	0.232000
967	3163	0.075000
967	3170	0.235000
967	601	0.188000
967	3173	0.197000
967	3028	0.272000
967	3182	0.188000
967	3186	0.124000
967	2868	0.154000
967	1959	0.082000
967	3194	0.194000
967	3195	0.157000
967	3198	0.222000
967	608	0.254000
967	3200	0.188000
967	3203	0.168000
967	3205	0.233000
967	249	0.156000
967	3208	0.222000
967	3215	0.188000
967	2016	0.157000
967	2031	0.080000
967	3225	0.188000
967	3228	0.233000
967	882	0.188000
967	3233	0.122000
967	3236	0.146000
967	3238	0.168000
967	2080	0.234000
967	3255	0.146000
967	2083	0.132000
967	3259	0.188000
967	693	0.076000
967	3261	0.234000
967	3262	0.472000
967	3266	0.188000
967	2092	0.196000
967	3272	0.168000
967	2109	0.205000
967	3277	0.234000
967	3278	0.188000
967	3282	0.188000
967	3283	0.188000
967	3284	0.472000
967	893	0.188000
967	3287	0.188000
967	3288	0.168000
967	2134	0.222000
967	3294	0.188000
967	3295	0.188000
967	3307	0.146000
967	3310	0.071000
967	3315	0.133000
967	3318	0.136000
967	3321	0.068000
967	477	0.188000
967	3323	0.188000
967	3324	0.154000
967	3326	0.092000
967	3327	0.168000
967	3329	0.336000
967	2192	0.080000
967	3337	0.188000
967	3339	0.158000
967	632	0.254000
967	3361	0.065000
967	3365	0.222000
967	3367	0.178000
967	3368	0.188000
967	3369	0.188000
967	3373	0.168000
967	3378	0.188000
967	2827	0.259000
967	3381	0.194000
967	3384	0.068000
967	637	0.137000
967	3387	0.194000
967	3389	0.205000
967	2269	0.205000
967	3395	0.188000
967	3396	0.155000
967	2940	0.318000
967	3415	0.188000
967	3417	0.259000
967	3418	0.188000
967	3420	0.188000
967	2317	0.066000
967	3425	0.168000
967	3433	0.410000
967	3435	0.194000
967	2996	0.077000
967	2343	0.205000
967	3442	0.154000
967	3445	0.410000
967	829	0.066000
967	3448	0.188000
967	3449	0.264000
967	3452	0.080000
967	3453	0.168000
967	293	0.156000
967	3457	0.068000
967	655	0.188000
967	296	0.232000
967	3468	0.205000
967	3470	0.188000
967	3471	0.188000
967	929	0.133000
967	3478	0.235000
967	3480	0.136000
967	2414	0.205000
967	2418	0.205000
967	2429	0.077000
967	300	0.136000
967	3500	0.234000
967	3501	0.077000
967	3513	0.080000
967	660	0.137000
967	3515	0.168000
967	3516	0.064000
967	3519	0.178000
967	3520	0.234000
967	3532	0.068000
967	3536	0.079000
967	3538	0.220000
967	3543	0.071000
967	3553	0.168000
967	3132	0.188000
967	3560	0.168000
967	674	0.188000
967	3565	0.264000
967	3568	0.168000
967	3569	0.092000
967	3575	0.188000
967	2543	0.222000
967	2548	0.222000
967	2554	0.188000
967	3589	0.241000
967	3590	0.120000
967	950	0.188000
967	564	0.253000
967	3597	0.156000
967	3602	0.124000
967	956	0.157000
967	1371	0.233000
967	3612	0.188000
967	3617	0.188000
967	3618	0.188000
967	3620	0.168000
967	3621	0.188000
967	3626	0.233000
967	3628	0.188000
967	3629	0.168000
967	3630	0.188000
967	2603	0.076000
967	3633	0.168000
967	3132	0.188000
967	3132	0.188000
967	3657	0.234000
967	3132	0.188000
967	3659	0.188000
967	2633	0.222000
967	211	0.072000
967	3132	0.188000
3677	3696	0.094000
3677	3726	0.115000
