10001	114
10001	124
1000	114
10001	160
1000	157
10001	730
10002	215
10003	124
10003	160
10003	161
10003	339
10004	124
10005	114
10005	157
10005	160
10005	200
10005	730
10006	160
10008	491
10008	807
10009	114
10009	124
10009	160
10009	200
10009	447
10009	59
10009	647
10009	730
10009	807
10009	855
10010	112
10010	114
10010	124
10010	152
10010	160
10010	447
10010	59
10010	647
10010	807
10010	855
1001	124
1001	160
1001	200
1001	206
1001	221
1001	311
1001	323
1001	418
100	161
10017	114
10017	50
10017	732
10017	899
1001	792
10018	114
10020	507
1002	160
10022	160
10022	245
10022	269
10022	520
10022	807
1002	311
1002	323
10023	323
10023	346
1002	357
10023	629
10023	731
10023	807
10025	114
10025	346
10026	771
10026	807
10027	111
10027	114
10027	124
10027	160
10027	79
10027	807
10028	114
10028	160
10029	111
10029	114
10029	160
10029	215
10029	792
10029	807
10030	124
10030	160
10030	245
10030	320
10030	384
10030	792
10030	807
1003	114
10031	157
10031	160
10031	215
10031	245
10031	807
1003	196
1003	215
10033	157
10033	160
10034	111
10034	114
10034	792
10034	807
10035	114
10036	114
10036	115
10036	160
10036	215
10036	471
10036	79
10036	792
10036	807
10037	114
10037	160
10037	192
10037	215
10037	807
10037	94
10039	111
10039	114
10039	807
10040	111
10040	114
10040	807
10041	114
10041	160
10041	730
10041	79
10041	792
10042	114
10042	807
10043	114
10044	466
10045	245
10046	245
10047	215
10047	240
10047	807
10048	807
10049	807
1005	114
10051	200
1005	124
1005	160
10052	114
10052	160
10052	161
10053	114
10053	124
1005	320
10053	503
10053	730
10054	124
10055	124
10055	730
10055	807
10056	114
10056	124
10057	114
10057	160
10057	309
10057	52
10059	124
10059	730
10062	160
10063	407
10064	160
10064	730
10065	114
10065	124
10065	245
10066	161
10066	163
10066	324
10066	70
10066	807
10067	114
10068	124
10068	441
10069	124
10069	160
10069	357
10069	645
10069	803
10070	3
10071	114
10071	124
10071	770
10072	124
10072	157
10073	114
10073	157
10073	160
10074	807
1007	5
10075	407
10076	160
10076	807
10077	161
10078	124
10078	29
10078	357
10078	730
10079	160
10079	807
100	807
10081	124
10081	200
10081	318
10081	848
10082	114
10082	124
10082	149
10082	318
10082	785
10082	845
10082	846
10083	731
10084	208
10084	209
10085	112
10086	807
10087	114
10087	356
10088	124
10088	160
10089	114
10089	160
10090	209
10090	239
10090	504
10090	672
10090	674
10091	730
1009	208
10092	114
10092	157
10092	160
10092	63
10094	323
1009	63
10096	807
10097	448
10098	114
10098	124
10098	157
10099	124
10100	124
10101	114
10101	530
10102	206
10102	324
10102	797
10103	124
10103	200
1010	323
